SID,Ticket Type
33862,siau (h4) **rotc cadets only**
33039,siau (h4) **rotc cadets only**
33993,siau (h4) **rotc cadets only**
31992,siau (h4) **rotc cadets only**
42390,krupin (h4)
42297,krupin (h4)
42354,krupin (h4)
42286,krupin (h4)
43002,krupin (h4)
43058,krupin (h4)
42351,krupin (h4)
42335,krupin (h4)
42503,krupin (h4)
39615,krupin (h4)
39605,krupin (h4)
40827,krupin (h4)
40984,krupin (h4)
39926,krupin (h4)
41564,krupin (h4)
38761,krupin (h4)
41223,krupin (h4)
41763,krupin (h4)
39157,krupin (h4)
41315,krupin (h4)
40986,krupin (h4)
39887,krupin (h4)
38908,krupin (h4)
39730,krupin (h4)
38655,krupin (h4)
41316,krupin (h4)
39894,krupin (h4)
39338,krupin (h4)
39869,krupin (h4)
39606,krupin (h4)
34975,krupin (h4)
38438,krupin (h4)
38116,krupin (h4)
35246,krupin (h4)
32757,krupin (h4)
42368,alickovic (k5)
43412,alickovic (k5)
43294,alickovic (k5)
43265,alickovic (k5)
42091,alickovic (k5)
43365,alickovic (k5)
42158,alickovic (k5)
42825,alickovic (k5)
42037,alickovic (k5)
43313,alickovic (k5)
38826,alickovic (k5)
41592,alickovic (k5)
40987,alickovic (k5)
39573,alickovic (k5)
39873,alickovic (k5)
39499,alickovic (k5)
40821,alickovic (k5)
39578,alickovic (k5)
40088,alickovic (k5)
40837,alickovic (k5)
40880,alickovic (k5)
39895,alickovic (k5)
39484,alickovic (k5)
38883,alickovic (k5)
37124,alickovic (k5)
38110,alickovic (k5)
34814,alickovic (k5)
35444,alickovic (k5)
32552,alickovic (k5)
34749,alickovic (k5)
42803,rodriguez (d1)
43126,rodriguez (d1)
42640,rodriguez (d1)
42061,rodriguez (d1)
43491,rodriguez (d1)
42093,rodriguez (d1)
39020,rodriguez (d1)
39597,rodriguez (d1)
39732,rodriguez (d1)
41590,rodriguez (d1)
39417,rodriguez (d1)
39464,rodriguez (d1)
39535,rodriguez (d1)
39491,rodriguez (d1)
40121,rodriguez (d1)
39544,rodriguez (d1)
39277,rodriguez (d1)
39738,rodriguez (d1)
39467,rodriguez (d1)
39513,rodriguez (d1)
40284,rodriguez (d1)
40507,rodriguez (d1)
35687,rodriguez (d1)
35620,rodriguez (d1)
38074,rodriguez (d1)
38382,rodriguez (d1)
37099,rodriguez (d1)
38544,rodriguez (d1)
32301,rodriguez (d1)
33019,rodriguez (d1)
32908,rodriguez (d1)
32891,rodriguez (d1)
32008,rodriguez (d1)
43017,miller (a4)
42122,miller (a4)
43180,miller (a4)
42610,miller (a4)
43543,miller (a4)
42200,miller (a4)
42208,miller (a4)
39600,miller (a4)
41250,miller (a4)
39775,miller (a4)
41327,miller (a4)
39946,miller (a4)
41626,miller (a4)
40543,miller (a4)
40748,miller (a4)
39537,miller (a4)
40280,miller (a4)
35206,miller (a4)
34980,miller (a4)
38099,miller (a4)
35659,miller (a4)
36097,miller (a4)
34801,miller (a4)
37681,miller (a4)
35506,miller (a4)
34902,miller (a4)
34925,miller (a4)
35557,miller (a4)
33148,miller (a4)
31924,miller (a4)
31987,miller (a4)
32640,miller (a4)
32282,miller (a4)
33818,miller (a4)
33802,miller (a4)
42377,m. johnson (b9)
42292,m. johnson (b9)
41565,m. johnson (b9)
41641,m. johnson (b9)
38319,m. johnson (b9)
42314,edwards (k3)
42693,edwards (k3)
43239,edwards (k3)
42155,edwards (k3)
40899,edwards (k3)
41610,edwards (k3)
40036,edwards (k3)
38878,edwards (k3)
38620,edwards (k3)
39438,edwards (k3)
40246,edwards (k3)
38829,edwards (k3)
40932,edwards (k3)
41643,edwards (k3)
39644,edwards (k3)
39106,edwards (k3)
41247,edwards (k3)
40823,edwards (k3)
40903,edwards (k3)
39424,edwards (k3)
38335,edwards (k3)
34910,edwards (k3)
38509,edwards (k3)
35470,edwards (k3)
36427,edwards (k3)
38453,edwards (k3)
35655,edwards (k3)
35085,edwards (k3)
34773,edwards (k3)
38190,edwards (k3)
35270,edwards (k3)
35264,edwards (k3)
38100,edwards (k3)
35267,edwards (k3)
32909,edwards (k3)
43480,vezey (band room)
42256,vezey (band room)
42652,vezey (band room)
43490,vezey (band room)
42302,vezey (band room)
42814,vezey (band room)
42877,vezey (band room)
43427,vezey (band room)
43188,vezey (band room)
40499,vezey (band room)
40456,vezey (band room)
39604,vezey (band room)
40743,vezey (band room)
40762,vezey (band room)
39867,vezey (band room)
39542,vezey (band room)
41314,vezey (band room)
39549,vezey (band room)
40319,vezey (band room)
40108,vezey (band room)
40810,vezey (band room)
39426,vezey (band room)
41230,vezey (band room)
40787,vezey (band room)
40830,vezey (band room)
38443,vezey (band room)
35213,vezey (band room)
38118,vezey (band room)
33124,vezey (band room)
33820,vezey (band room)
32861,vezey (band room)
43104,doughty (f4)
43297,doughty (f4)
42742,doughty (f4)
42095,doughty (f4)
40402,doughty (f4)
38997,doughty (f4)
40110,doughty (f4)
40045,doughty (f4)
37456,doughty (f4)
35667,doughty (f4)
35553,doughty (f4)
37793,doughty (f4)
34417,doughty (f4)
32985,doughty (f4)
33873,doughty (f4)
42131,secor (d8)
42312,secor (d8)
42624,secor (d8)
43073,secor (d8)
42127,secor (d8)
42956,secor (d8)
42186,secor (d8)
43176,secor (d8)
42072,secor (d8)
42389,secor (d8)
42254,secor (d8)
42180,secor (d8)
42901,secor (d8)
42626,secor (d8)
42341,secor (d8)
39469,secor (d8)
40226,secor (d8)
41361,secor (d8)
39435,secor (d8)
39153,secor (d8)
37440,secor (d8)
36931,secor (d8)
35530,secor (d8)
35096,secor (d8)
36094,secor (d8)
37283,secor (d8)
35045,secor (d8)
35160,secor (d8)
37167,secor (d8)
32543,secor (d8)
34012,secor (d8)
42309,davis (d4)
41999,davis (d4)
43078,davis (d4)
43539,davis (d4)
43343,davis (d4)
42758,davis (d4)
42915,davis (d4)
42617,davis (d4)
42367,davis (d4)
39111,davis (d4)
41447,davis (d4)
40007,davis (d4)
39124,davis (d4)
39240,davis (d4)
39590,davis (d4)
40546,davis (d4)
41204,davis (d4)
39447,davis (d4)
41351,davis (d4)
40905,davis (d4)
39510,davis (d4)
39232,davis (d4)
41319,davis (d4)
41310,davis (d4)
40793,davis (d4)
39202,davis (d4)
39581,davis (d4)
40882,davis (d4)
39414,davis (d4)
39568,davis (d4)
41312,davis (d4)
40173,davis (d4)
37864,davis (d4)
38149,davis (d4)
38103,davis (d4)
37173,davis (d4)
38170,davis (d4)
35240,davis (d4)
33883,davis (d4)
32371,davis (d4)
43458,krider (c5)
43196,krider (c5)
42673,krider (c5)
43187,krider (c5)
42330,krider (c5)
42680,krider (c5)
43376,krider (c5)
42553,krider (c5)
42080,krider (c5)
39906,krider (c5)
39603,krider (c5)
39729,krider (c5)
39563,krider (c5)
39112,krider (c5)
39555,krider (c5)
40740,krider (c5)
39805,krider (c5)
39483,krider (c5)
40082,krider (c5)
39935,krider (c5)
39992,krider (c5)
39516,krider (c5)
39934,krider (c5)
41221,krider (c5)
38774,krider (c5)
40348,krider (c5)
39462,krider (c5)
38127,krider (c5)
35025,krider (c5)
34768,krider (c5)
38122,krider (c5)
36190,krider (c5)
38403,krider (c5)
38183,krider (c5)
32906,krider (c5)
32122,krider (c5)
32930,krider (c5)
33007,krider (c5)
42211,byron (c1)
42853,byron (c1)
43497,byron (c1)
42266,byron (c1)
43533,byron (c1)
42199,byron (c1)
42336,byron (c1)
43403,byron (c1)
42606,byron (c1)
42209,byron (c1)
42003,byron (c1)
41979,byron (c1)
43178,byron (c1)
42371,byron (c1)
43246,byron (c1)
43016,byron (c1)
42041,byron (c1)
43269,byron (c1)
39457,byron (c1)
39463,byron (c1)
40720,byron (c1)
41522,byron (c1)
41356,byron (c1)
41047,byron (c1)
40078,byron (c1)
39980,byron (c1)
40068,byron (c1)
39383,byron (c1)
39473,byron (c1)
39334,byron (c1)
39347,byron (c1)
39385,byron (c1)
39576,byron (c1)
35706,byron (c1)
38448,byron (c1)
34767,byron (c1)
37513,byron (c1)
32959,byron (c1)
32604,byron (c1)
32088,byron (c1)
42384,poole (j2)
42528,poole (j2)
42785,poole (j2)
43529,poole (j2)
43102,poole (j2)
43242,poole (j2)
42159,poole (j2)
42125,poole (j2)
42365,poole (j2)
42358,poole (j2)
42502,poole (j2)
38940,poole (j2)
41335,poole (j2)
40885,poole (j2)
38791,poole (j2)
40893,poole (j2)
41563,poole (j2)
40983,poole (j2)
40806,poole (j2)
41582,poole (j2)
40593,poole (j2)
40442,poole (j2)
40799,poole (j2)
40741,poole (j2)
40808,poole (j2)
39162,poole (j2)
35987,poole (j2)
35695,poole (j2)
34932,poole (j2)
36973,poole (j2)
37829,poole (j2)
34774,poole (j2)
38160,poole (j2)
33918,poole (j2)
32020,poole (j2)
32440,poole (j2)
42737,boyer (e6)
43084,boyer (e6)
42832,boyer (e6)
42729,boyer (e6)
43489,boyer (e6)
42391,boyer (e6)
42971,boyer (e6)
42545,boyer (e6)
42891,boyer (e6)
85392,boyer (e6)
39171,boyer (e6)
39127,boyer (e6)
41703,boyer (e6)
39060,boyer (e6)
40001,boyer (e6)
40817,boyer (e6)
39455,boyer (e6)
39243,boyer (e6)
39328,boyer (e6)
37245,boyer (e6)
35122,boyer (e6)
34824,boyer (e6)
34800,boyer (e6)
35079,boyer (e6)
34860,boyer (e6)
38541,boyer (e6)
37229,boyer (e6)
34777,boyer (e6)
38102,boyer (e6)
38347,boyer (e6)
32818,boyer (e6)
33074,boyer (e6)
33105,boyer (e6)
36754,r. jones (t3)
36786,r. jones (t3)
37389,r. jones (t3)
35229,r. jones (t3)
34862,r. jones (t3)
35289,r. jones (t3)
36004,r. jones (t3)
37030,r. jones (t3)
35218,r. jones (t3)
34914,r. jones (t3)
36428,r. jones (t3)
34785,r. jones (t3)
35755,r. jones (t3)
35148,r. jones (t3)
37871,r. jones (t3)
35451,r. jones (t3)
35692,r. jones (t3)
34822,r. jones (t3)
35199,r. jones (t3)
35051,r. jones (t3)
33727,r. jones (t3)
32998,r. jones (t3)
32394,r. jones (t3)
32655,r. jones (t3)
32530,r. jones (t3)
32026,r. jones (t3)
32263,r. jones (t3)
32348,r. jones (t3)
33877,r. jones (t3)
32993,r. jones (t3)
32921,r. jones (t3)
32896,r. jones (t3)
32711,r. jones (t3)
32334,r. jones (t3)
34085,r. jones (t3)
32945,r. jones (t3)
31904,r. jones (t3)
42616,clements (j8) **rotc cadets only**
43460,clements (j8) **rotc cadets only**
42373,clements (j8) **rotc cadets only**
42287,clements (j8) **rotc cadets only**
42007,clements (j8) **rotc cadets only**
42201,clements (j8) **rotc cadets only**
43261,clements (j8) **rotc cadets only**
42147,clements (j8) **rotc cadets only**
43469,clements (j8) **rotc cadets only**
41993,clements (j8) **rotc cadets only**
42313,clements (j8) **rotc cadets only**
42920,clements (j8) **rotc cadets only**
39076,clements (j8) **rotc cadets only**
39335,clements (j8) **rotc cadets only**
41276,clements (j8) **rotc cadets only**
38684,clements (j8) **rotc cadets only**
39526,clements (j8) **rotc cadets only**
39081,clements (j8) **rotc cadets only**
39598,clements (j8) **rotc cadets only**
40765,clements (j8) **rotc cadets only**
40781,clements (j8) **rotc cadets only**
41446,clements (j8) **rotc cadets only**
39105,clements (j8) **rotc cadets only**
35739,clements (j8) **rotc cadets only**
34805,clements (j8) **rotc cadets only**
37092,clements (j8) **rotc cadets only**
34911,clements (j8) **rotc cadets only**
34259,clements (j8) **rotc cadets only**
43152,l. allpress (j7)
43057,l. allpress (j7)
43125,l. allpress (j7)
39532,l. allpress (j7)
41207,l. allpress (j7)
38869,l. allpress (j7)
38751,l. allpress (j7)
40753,l. allpress (j7)
40003,l. allpress (j7)
38837,l. allpress (j7)
39983,l. allpress (j7)
39585,l. allpress (j7)
39345,l. allpress (j7)
39351,l. allpress (j7)
39336,l. allpress (j7)
38736,l. allpress (j7)
38552,l. allpress (j7)
39511,l. allpress (j7)
40239,l. allpress (j7)
35274,l. allpress (j7)
38391,l. allpress (j7)
37216,l. allpress (j7)
35111,l. allpress (j7)
38145,l. allpress (j7)
35360,l. allpress (j7)
36812,l. allpress (j7)
38550,l. allpress (j7)
32290,l. allpress (j7)
32260,l. allpress (j7)
33150,l. allpress (j7)
32941,l. allpress (j7)
31936,l. allpress (j7)
32592,l. allpress (j7)
32411,l. allpress (j7)
43195,garcia (b8)
42225,garcia (b8)
42040,garcia (b8)
43484,garcia (b8)
43184,garcia (b8)
42374,garcia (b8)
42321,garcia (b8)
41925,garcia (b8)
41642,garcia (b8)
38810,garcia (b8)
39430,garcia (b8)
41245,garcia (b8)
38923,garcia (b8)
40797,garcia (b8)
39540,garcia (b8)
39452,garcia (b8)
39560,garcia (b8)
35748,garcia (b8)
36956,garcia (b8)
35138,garcia (b8)
34807,garcia (b8)
34890,garcia (b8)
37708,garcia (b8)
34128,garcia (b8)
32475,garcia (b8)
32647,garcia (b8)
32013,garcia (b8)
32268,garcia (b8)
31996,garcia (b8)
32269,garcia (b8)
34669,garcia (b8)
32172,garcia (b8)
32025,garcia (b8)
32255,garcia (b8)
32911,garcia (b8)
32266,garcia (b8)
31986,garcia (b8)
42082,kish (a3)
42340,kish (a3)
42615,kish (a3)
42917,kish (a3)
41854,kish (a3)
35203,kish (a3)
37338,kish (a3)
34858,kish (a3)
35107,kish (a3)
34794,kish (a3)
35734,kish (a3)
35224,kish (a3)
37304,kish (a3)
35430,kish (a3)
35228,kish (a3)
35482,kish (a3)
34847,kish (a3)
34974,kish (a3)
32603,kish (a3)
40413,trayner-hughes (b4)
35261,trayner-hughes (b4)
35180,trayner-hughes (b4)
35250,trayner-hughes (b4)
35114,trayner-hughes (b4)
38174,trayner-hughes (b4)
32924,trayner-hughes (b4)
33138,trayner-hughes (b4)
34519,trayner-hughes (b4)
32061,trayner-hughes (b4)
